storeId,storeName,regionGroup,city,district,address,phone,hours,gmbStatus,gmbOrderingStatus,hasAnyOrderingSystem,hasGmbOrderingSystem,allSourceSystems,gmbSystems,officialSourceUrl,officialStoreUrl,gmbUrl,evidenceLinks,manualReviewReason
daming-061,益民錦新店,中部,台中市,北區,台中市北區一中街130號,04-22266888,10:00~22:30,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/9cYH39PHsCk1iiQz9,"https://order.nidin.shop/menu/20208 | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3MmNkdm4yahgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=rvcaatrnKrmAvr0P0bP4-AQ&ei=rvcaatrnKrmAvr0P0bP4-AQ&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp | https://www.ubereats.com/tw/store/%E5%A4%A7%E8%8C%97%E6%9C%AC%E4%BD%8D%E8%A3%BD%E8%8C%B6%E5%A0%82-%E7%9B%8A%E6%B0%91%E9%8C%A6%E6%96%B0%E5%BA%97/3SXGA8HtUzWC5nH0-VSvPg?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFOCU4NyVCQSVFNCVCOCVBRCVFNSU4NSVBQyVFNSU5QyU5MiUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUo1U1FXbTJzOWFUUVJPOUNSeVBCWFRoQSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyNC4xNDQ4MTg1JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTIwLjY4NDQ3NjIlN0Q%3D","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-056,台中水湳店,中部,台中市,北屯區,台中市北屯區中清路二段62號,04-22930050,10:00~22:00,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://www.google.com/maps?sca_esv=339a018dea4bc811&biw=1920&bih=1039&output=search&q=%E5%A4%A7%E8%8C%97%E6%B0%B4%E6%B9%B3%E5%BA%97&source=lnms&fbs=AEQNm0AaBOazvTRM_Uafu9eNJJzCbF5Xkn0WmZWrNBlhQ5AQFOZM5xYdfIIIZQZe9lZbbb-w3Fs5zfoBJEWWTRyL77ZurLZ6uk4N2YnnHSCn0ZZvzxiPDpma7oHLaViioEqFaNZIvQAdF5JMQROkwQgcnHLVxuTJ3WSNT5CscknUXPFn72pqTA8Q9H0oxCgSNJ005HZHMpoo&entry=mc&ved=1t:200715&ictx=111,"https://order.nidin.shop/menu/16873 | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2ZGpta190dxgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=uvcaauDLF_2Ovr0P1feDgQo&ei=uvcaauDLF_2Ovr0P1feDgQo&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp | https://www.ubereats.com/tw/store/%E5%A4%A7%E8%8C%97%E6%9C%AC%E4%BD%8D%E8%A3%BD%E8%8C%B6%E5%A0%82-%E5%8F%B0%E4%B8%AD%E6%B0%B4%E6%B9%B3%E5%BA%97/z6mSe9zjVb-RflPJXNXdeQ?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFOCU4NyVCQSVFNCVCOCVBRCVFNSU4NSVBQyVFNSU5QyU5MiUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUo1U1FXbTJzOWFUUVJPOUNSeVBCWFRoQSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyNC4xNDQ4MTg1JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTIwLjY4NDQ3NjIlN0Q%3D","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-057,文心昌平店,中部,台中市,北屯區,台中市北屯區文心路四段801號,04-22417819,10:00~22:00,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/8bAguB6kFTWurBsk7,"https://order.nidin.shop/menu/17585 | https://reurl.cc/ZVeVp6 | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2bDlzMnloZhgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=x_caavLmMfuA1e8PqbuHmAM&ei=x_caavLmMfuA1e8PqbuHmAM&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-058,東山軍功店,中部,台中市,北屯區,台中市北屯區東山路一段264號,04-24360888,10:00~21:30,confirmed,confirmed,True,True,Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://g.co/kgs/xwWLG67,https://www.google.com/search?sca_esv=b3de37e104a03232&sxsrf=ADLYWIJGPSzUFW0-rq5g6oEQ3a3zhQ1ViQ:1736908853072&kgmid=/g/11wt_n8gfj&q=%E5%A4%A7%E8%8C%97%E6%9C%AC%E4%BD%8D%E8%A3%BD%E8%8C%B6%E5%A0%82-%E6%9D%B1%E5%B1%B1%E8%BB%8D%E5%8A%9F%E5%BA%97&shndl=30&shem=uaasie&source=sh/x/loc/uni/m1/1&kgs=7d716552573c9b3e#sv=CAESzQEKuQEStgEKd0FNbjMteVNBYW52MlhMLWJRaHMyekREZncxVUlSU0NNNWdpb2QwZWZTWFNFSi1WOXYtMzRkUm52a3FLQl85V19pS1hCNTBQSlBRa2NpbXc2UW1TS3RWZ0FDRUJJTVlrZjNpNjlQcmxuQ3k3SHhaTTc2b3RVNWI0EhdTUlFiYW9fV01JZkkxZThQN3RUMndRURoiQUpLTEZtSkEtbTFUazRqY1M5NVhKLVc3UGNFWUhnZUJRZxIEODEyNBoBMyoAMAA4AUAAGCogg-m6hQw6AEoCEAE | https://www.ubereats.com/tw/store/%E5%A4%A7%E8%8C%97%E6%9C%AC%E4%BD%8D%E8%A3%BD%E8%8C%B6%E5%A0%82-%E6%9D%B1%E5%B1%B1%E8%BB%8D%E5%8A%9F%E5%BA%97/1NBpnweBUfOC-CKQtqdZ8g?srsltid=AfmBOooM4XR4C-YiwhdO8eDRk-1pVoNqr0THxh0yGJYL6cbxPylytmEW,"Stored Google Order panel re-check read visible, clickable providers by mode."
daming-002,漢神洲際店,中部,台中市,北屯區,台中市北屯區 崇德路三段865號B1,04-24213323,11:00~22:00,confirmed,no_gmb_order_button,False,False,,,https://www.damingtea.com.tw/stores/,,https://share.google/sr96Ik1BsLnVWMDfR,,No Google Order button was found during human-paced browser check.
daming-048,台中忠孝店,中部,台中市,南區,台中市南區台中路168號,04-22850065,10:00~23:00,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/xwD8va8CbEkULA537,"https://order.nidin.shop/menu/17588 | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2a3JqcjY0XxgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=4vcaaoi1A7vf1e8Pqc_40A4&ei=4vcaaoi1A7vf1e8Pqc_40A4&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp | ubereats.com","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-047,台中高工店,中部,台中市,南區,台中市南區美村南路140號,04-22600246,10:00~22:00,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Nidin、Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/CSRPYF2yXbvMreVk9,https://order.nidin.shop/menu/13215 | https://reurl.cc/zD1DZa | https://www.google.com/search?q=%E5%A4%A7%E8%8C%97%E6%9C%AC%E4%BD%8D%E8%A3%BD%E8%8C%B6%E5%A0%82+%E5%8F%B0%E4%B8%AD%E9%AB%98%E5%B7%A5%E5%BA%97+%E5%8F%B0%E4%B8%AD%E5%B8%82%E5%8D%97%E5%8D%80%E7%BE%8E%E6%9D%91%E5%8D%97%E8%B7%AF140%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FNbjMteVNySHVFckUxSkhRRXRBSmR0ME5aTXBWdzJNeTlaZDhqcVZBbmRncXNpYk9qVC04eW1RdExhTHVGNjdVLW82U1lnUVloZEl1R2dKYm9RTGRhR2prUHF2ZEZ1VTNxbHAxeVRJWElqNlhZbDhRaW9Ld1UwEhdacjhjYXAyNkNfdWt2cjBQajUzTXdRcxoiQUpLTEZtS0xTNGlfeHZ3bE9GbzhlU3VLcTJ1MFVfQXFKdxIEODEyNBoBMyoAMAA4AUAAGCogm5KQtQJKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
daming-049,台中南屯店,中部,台中市,南屯區,台中市南屯區南屯路二段165號,04-24712368,10:00~22:00,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/7Kqo5mxKeMBD8Awi7,"https://order.nidin.shop/menu/18109 | https://reurl.cc/0dv4vx | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2cHI2anJ2YxgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=-_caaq_4E7vC1e8Pq_OwoAw&ei=-_caaq_4E7vC1e8Pq_OwoAw&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-043,台中嶺東店,中部,台中市,南屯區,台中市南屯區永春南路125號,04-23862222,10:00~22:00,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/CpATrYbCGjdxPRDP7,"https://order.nidin.shop/menu/23428 | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFtZGR6NHo3aBgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=CPgaat_cMoe0vr0Pvvuq2Qk&ei=CPgaat_cMoe0vr0Pvvuq2Qk&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp | https://www.ubereats.com/tw/store/%E5%A4%A7%E8%8C%97%E6%9C%AC%E4%BD%8D%E8%A3%BD%E8%8C%B6%E5%A0%82-%E5%8F%B0%E4%B8%AD%E5%B6%BA%E6%9D%B1%E5%BA%97/qlV0lhOBXeiUGQRBN9ghWA?diningMode=DELIVERY&mod=merchantUnavailable&modctx=%257B%2522storeUuid%2522%253A%2522aa557496-1381-5de8-9419-044137d82158%2522%257D&ps=1","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-050,台中黎明店,中部,台中市,南屯區,台中市南屯區黎明路二段367號,04-22559595,10:00~21:30,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/MFFx2xeiCe9dFffHA,"https://order.nidin.shop/menu/13218 | https://reurl.cc/g6G6VX | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0Y3J2NTZiOBgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=FPgaaqKTLtno1e8Pn8nIwAQ&ei=FPgaaqKTLtno1e8Pn8nIwAQ&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-044,大里大明店,中部,台中市,大里區,台中市大里區東興里大明路285號,04-24876158,10:00~22:00,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,https://www.damingtea.com.tw/stores-detail/159__2/,https://g.co/kgs/EPdQ6D4,https://order.nidin.shop/menu/23281 | https://www.google.com/search?sca_esv=17664b907582ebc9&cs=0&output=search&kgmid=/g/11x891ffrk&q=%E5%A4%A7%E8%8C%97%E6%9C%AC%E4%BD%8D%E8%A3%BD%E8%8C%B6%E5%A0%82-%E5%A4%A7%E9%87%8C%E5%A4%A7%E6%98%8E%E5%BA%97&shndl=30&source=sh/x/kp/local/m1/1&kgs=dad7e8d7fb9000ac#sv=CAESzQEKuQEStgEKd0FNbjMteVE2azQ2YlJuX2FIWXhIeHZzNmN1Yi1qUE1SLTAzSXhrTEVab3hQZGRSSW1XV0hNbmFqSk9HbGsyRW4yMjI5dnNWVzh1c0dqWkZlUFo1eFZKU3EzVEtOd2xPYkJLLXZrVnpwdjFDbHFtRjVkWWp3UktjEhdCeFViYXRYR09NbjIxZThQbHFpYzBBdxoiQUpLTEZtTDlOeW1xaUVSSVZfVXV2eWUyR0VMaVVZa0hYZxIEODEyNBoBMyoAMAA4AUAAGCoglPfbgQM6AEoCEAE | https://www.ubereats.com/tw/store/%E5%A4%A7%E8%8C%97%E6%9C%AC%E4%BD%8D%E8%A3%BD%E8%8C%B6%E5%A0%82-%E5%A4%A7%E9%87%8C%E5%A4%A7%E6%98%8E%E5%BA%97/RmT0ZwtVVdqw6UmRADrvQQ?diningMode=DELIVERY,"Stored Google Order panel re-check read visible, clickable providers by mode."
daming-045,大里成功店,中部,台中市,大里區,台中市大里區成功路391號,04-24966008,10:00~22:00,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,https://www.damingtea.com.tw/stores-detail/159/,https://maps.app.goo.gl/UcLBBCrNit1wcy1v5,"https://order.nidin.shop/menu/22101 | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFsdGo4Zmd4MBgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Kfgaau2JAr23vr0P9ejW0QU&ei=Kfgaau2JAr23vr0P9ejW0QU&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp | https://www.ubereats.com/tw/store/%E5%A4%A7%E8%8C%97%E6%9C%AC%E4%BD%8D%E8%A3%BD%E8%8C%B6%E5%A0%82-%E5%A4%A7%E9%87%8C%E6%88%90%E5%8A%9F%E5%BA%97/DQfjc4ySWiuLB97vvhNx4w?utm_campaign=CM2508147-search-free-nonbrand-google-pas_e_all_acq_Global&utm_medium=search-free-nonbrand&utm_source=google-pas","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-042,台中大雅店,中部,台中市,大雅區,台中市大雅區中清東路277號,04-25601811,10:00~22:00,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/Z6EtN8cfAfJekaLV9,"https://order.nidin.shop/menu/18403 | https://reurl.cc/NlQlLe | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2cXoxZzBfaxgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=NvgaaraWGKeavr0P1ebVmAI&ei=NvgaaraWGKeavr0P1ebVmAI&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-059,太平永義店,中部,台中市,太平區,台中市太平區太平路686號,04-23510889,9:30~21:30,confirmed,confirmed,True,True,Nidin、Uber Eats,Uber Eats,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/oahzYi5kcWbtQfLQA,"https://order.nidin.shop/menu/18607 | https://reurl.cc/E6jg0v | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2d2pnNnYxYhgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Q_gaaqyKL-ijvr0P2Nz3wAs&ei=Q_gaaqyKL-ijvr0P2Nz3wAs&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-060,太平精武東店,中部,台中市,東區,台中市東區精武東路152號,04-22152134,10:00~22:00,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/J3GdMT3mqXFqpdBc9,"https://order.nidin.shop/menu/18112 | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2cmwxam44ORgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=UfgaaobSCOz21e8Pqu37qAg&ei=UfgaaobSCOz21e8Pqu37qAg&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp | https://www.ubereats.com/tw/store/%E5%A4%A7%E8%8C%97%E6%9C%AC%E4%BD%8D%E8%A3%BD%E8%8C%B6%E5%A0%82-%E7%B2%BE%E6%AD%A6%E6%9D%B1%E5%BA%97/bEofVx4IW3mXu7GwAOKm8w?srsltid=AfmBOorYjWTBHzBl-x9xUqtyCOqkLvy497hdyXr05d-biPBwShT3Up_g","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-040,沙鹿鎮南店,中部,台中市,沙鹿區,台中市沙鹿區四平街55號,04-26362999,10:00~20:30,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,https://www.damingtea.com.tw/stores-detail/153/,https://maps.app.goo.gl/vt9rqfvmKcVgCs3N8,"https://order.nidin.shop/menu/22380 | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3eHNrdjZoeRgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=XvgaauaEJYvM1e8P1_Dg8Qc&ei=XvgaauaEJYvM1e8P1_Dg8Qc&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp | https://www.ubereats.com/tw/store/%E5%A4%A7%E8%8C%97%E6%9C%AC%E4%BD%8D%E8%A3%BD%E8%8C%B6%E5%A0%82-%E6%B2%99%E9%B9%BF%E9%8E%AE%E5%8D%97%E5%BA%97/eiHF_qasVtGCfXZFmXh2GA?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFOCU4NyVCQSVFNCVCOCVBRCVFNSU4NSVBQyVFNSU5QyU5MiUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUo1U1FXbTJzOWFUUVJPOUNSeVBCWFRoQSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyNC4xNDQ4MTg1JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTIwLjY4NDQ3NjIlN0Q%3D","Stored Google Order panel re-check read visible, clickable providers by mode."
