storeId,storeName,regionGroup,city,district,address,phone,hours,gmbStatus,gmbOrderingStatus,hasAnyOrderingSystem,hasGmbOrderingSystem,allSourceSystems,gmbSystems,officialSourceUrl,officialStoreUrl,gmbUrl,evidenceLinks,manualReviewReason
daming-010,台中清水店,中部,台中市,清水區,台中市清水區中山路199號,04-26225666,10:00~20:30,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda、外送平台（待確認）,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://share.google/6lOr7QDbWe55IBlEF,"https://order.nidin.shop/menu/26269 | https://reurl.cc/lpYlV6 | https://www.google.com/search?sca_esv=18843b6b8377da35&sxsrf=AE3TifNqRcel3JwX4L0rWziz-DJrKHbv3A:1757475492671&kgmid=/g/11xssj10xd&q=%E5%A4%A7%E8%8C%97%E6%9C%AC%E4%BD%8D%E8%A3%BD%E8%8C%B6%E5%A0%82-%E5%8F%B0%E4%B8%AD%E6%B8%85%E6%B0%B4%E5%BA%97&shndl=30&shem=lcuae,lsptbl1,uaasie,shrtsdl&source=sh/x/loc/uni/m1/1&kgs=33d6ba3b677569ac&utm_source=lcuae,lsptbl1,uaasie,shrtsdl,sh/x/loc/uni/m1/1#sv=CAESzQEKuQEStgEKd0FNbjMteVFSd1FTRU1wb3RYQ1V0dGcwS1FULXE3TzFKVmZBVUVsbnRRN281NEpEbExPUVVMdlZfY3RnMkpMNEtGNUZoVm1WUDJZX0RKZC1HVGxsbjJaWmhMV2NXU2IzdllKZ1o5bnNYMFpPTVhOQXl3VXNNckFzEhdvUlViYW9DRU1QTzN2cjBQeHVLQjJRTRoiQUpLTEZtS2FNdlFHRUg0Rks4M1FDNUpVbG1OLWlTR29RdxIEODEyNBoBMyoAMAA4AUAAGCoglKGW_AQ6AEoCEAE","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-011,台中潭子店,中部,台中市,潭子區,台中市潭子區勝利路321號,04-25341091,10:00~22:00,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://share.google/yZSwsTm7f5R4qWxmm,"https://order.nidin.shop/menu/26266 | https://reurl.cc/kpo949 | https://www.google.com/search?sca_esv=18843b6b8377da35&sxsrf=AE3TifNaFghfV-8aOvTeyBZcTQUQgfNl6g:1757475311538&kgmid=/g/11xswnw_kp&q=%E5%A4%A7%E8%8C%97%E6%9C%AC%E4%BD%8D%E8%A3%BD%E8%8C%B6%E5%A0%82-%E6%BD%AD%E5%AD%90%E5%8B%9D%E5%88%A9%E5%BA%97&shndl=30&shem=lcuae,lsptbl1,uaasie,shrtsdl&source=sh/x/loc/uni/m1/1&kgs=3b279cdc83cb4cc2&utm_source=lcuae,lsptbl1,uaasie,shrtsdl,sh/x/loc/uni/m1/1#sv=CAESzQEKuQEStgEKd0FNbjMteVFiQ1hsSUtIRlJ6N1ZnYnRLNk01LVRCRGkzWnZhMmFTRVVNeEx6MU9WN0I3WWdYY2phclBVQVJIQUpwSDB0WGhSSTFmeV9LQVBMQi01Y3JmdHRVVWxxYUEzLWNRNkdPYjh4U2JvTmd3WWhvUGlJcXFrEhdzaFViYXJYV0FZYkYxZThQMkpXOXVRWRoiQUpLTEZtSXIxRVUtYnlHR1ZqWF93SDBlcktTS2tOcmZzQRIEODEyNBoBMyoAMAA4AUAAGCogyPbL-AM6AEoCEAE","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-016,台中烏日店,中部,台中市,烏日區,台中市烏日區中山路一段486號,04-23379565,09:30~21:30,confirmed,confirmed,True,True,Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/UJFtPuf1B3nXNXmP8,"https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2enJ0ejdkcRgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ePgaarGhBcaDvr0PwaDhwQY&ei=ePgaarGhBcaDvr0PwaDhwQY&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp | https://www.ubereats.com/tw/store/%E5%A4%A7%E8%8C%97%E6%9C%AC%E4%BD%8D%E8%A3%BD%E8%8C%B6%E5%A0%82-%E5%8F%B0%E4%B8%AD%E7%83%8F%E6%97%A5%E5%BA%97/Nw9NpGJ2UxanpZCZ6eTIJQ?utm_campaign=CM2508147-search-free-nonbrand-google-pas_e_all_acq_Global&utm_medium=search-free-nonbrand&utm_source=google-pas","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-065,勤美模範店,中部,台中市,西區,台中市西區模範街23巷23號,04-23012366,10:00~22:00,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/6YYiuNFCqG4iLfWXA,"https://order.nidin.shop/menu/14440 | https://reurl.cc/93v3zj | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFueTF6OGtoNRgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=hfgaap_4Ic-zvr0P2fXI4Qg&ei=hfgaap_4Ic-zvr0P2fXI4Qg&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-064,勤美誠品綠園道店,中部,台中市,西區,台中市西區公益路68號B1,04-23210823,11:00~21:30,confirmed,no_gmb_order_button,False,False,,,https://www.damingtea.com.tw/stores/,,https://share.google/CI5jYQ2IPiMFBwI72,,No Google Order button was found during human-paced browser check.
daming-051,世貿中工店,中部,台中市,西屯區,台中市西屯區中工三路151號,04-23595860,10:00~20:30,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/ghpjmkrQmTYHUUzD8,"https://order.nidin.shop/menu/16420 | https://reurl.cc/MjOjKp | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFsMW43enhmbRgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=l_gaaoyzEtSovr0Pyqjh2Qc&ei=l_gaaoyzEtSovr0Pyqjh2Qc&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-055,逢甲福星店,中部,台中市,西屯區,台中市西屯區福星路297號,04-24520103,11:00~23:00,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/gK5BsAeE7X6ddSzt9,"https://order.nidin.shop/menu/20775 | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3ODM4OGhfXxgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=pPgaatj3LO3q1e8PvJuvyQU&ei=pPgaatj3LO3q1e8PvJuvyQU&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp | https://www.ubereats.com/tw/store/%E5%A4%A7%E8%8C%97%E6%9C%AC%E4%BD%8D%E8%A3%BD%E8%8C%B6%E5%A0%82-%E9%80%A2%E7%94%B2%E7%A6%8F%E6%98%9F%E5%BA%97/VAMvDnTMU0SG-lGM-MMEyQ?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFOCU4NyVCQSVFNCVCOCVBRCVFNSU4NSVBQyVFNSU5QyU5MiUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUo1U1FXbTJzOWFUUVJPOUNSeVBCWFRoQSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyNC4xNDQ4MTg1JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTIwLjY4NDQ3NjIlN0Q%3D&utm_campaign=CM2508147-search-free-nonbrand-google-pas_e_all_acq_Global&utm_medium=search-free-nonbrand&utm_source=google-pas","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-054,逢甲西屯店,中部,台中市,西屯區,台中市西屯區西屯路二段259號,04-24520661,10:00~22:00,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/KsewVty3hHf52R399,"https://order.nidin.shop/menu/14185 | https://reurl.cc/5dvdv6 | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzY19zbTdtMxgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=svgaauz-C6LT1e8P056l-As&ei=svgaauz-C6LT1e8P056l-As&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-053,青海漢口店,中部,台中市,西屯區,台中市西屯區漢口路二段2號,04-23141667,10:00~22:00,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,https://www.damingtea.com.tw/stores-detail/159__3/,https://maps.app.goo.gl/RA7Hm5j55YdDxcFw6,"https://order.nidin.shop/menu/23425 | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFtZDN5ZDNubBgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=v_gaaqzdJ_G8vr0Pk-CE4Qw&ei=v_gaaqzdJ_G8vr0Pk-CE4Qw&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp | https://www.ubereats.com/tw/store/%E5%A4%A7%E8%8C%97%E6%9C%AC%E4%BD%8D%E8%A3%BD%E8%8C%B6%E5%A0%82-%E9%9D%92%E6%B5%B7%E6%BC%A2%E5%8F%A3%E5%BA%97/_ZYSqpIaUTyCVkDSfjHkEg?diningMode=DELIVERY","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-041,豐原中正店,中部,台中市,豐原區,台中市豐原區中正路254號,04-25268877,10:00~22:00,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/fdsTFAoyrwjWcnTz5,"https://order.nidin.shop/menu/19188 | https://reurl.cc/g6GedL | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5NGIydmxzdBgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zfgaaqGkBZPi1e8P6_2v-Q0&ei=zfgaaqGkBZPi1e8P6_2v-Q0&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-046,台中霧峰店,中部,台中市,霧峰區,台中市霧峰區中正路893號,04-23399245,10:00~22:00,confirmed,confirmed,True,True,Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/UJFtPuf1B3nXNXmP8,"https://reurl.cc/E6jVva | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2enJ0ejdkcRgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=2Pgaavn0O7umvr0P2YGcuAs&ei=2Pgaavn0O7umvr0P2YGcuAs&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp | https://www.ubereats.com/tw/store/%E5%A4%A7%E8%8C%97%E6%9C%AC%E4%BD%8D%E8%A3%BD%E8%8C%B6%E5%A0%82-%E5%8F%B0%E4%B8%AD%E9%9C%A7%E5%B3%B0%E5%BA%97/Ux-7VP-5U0ya7lwUzeI0Wg?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFOCU4NyVCQSVFNCVCOCVBRCVFNSU4NSVBQyVFNSU5QyU5MiUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUo1U1FXbTJzOWFUUVJPOUNSeVBCWFRoQSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyNC4xNDQ4MTg1JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTIwLjY4NDQ3NjIlN0Q%3D","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-052,台中東海店,中部,台中市,龍井區,台中市龍井區台灣大道五段3巷68之1號,04-26528808,10:00~22:00,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/Q29w8uZZxqYRBBod9,"https://order.nidin.shop/menu/19191 | https://reurl.cc/jyya2L | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5M2ozZHY4ehgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=5vgaauHuF4721e8PqfGtWQ&ei=5vgaauHuF4721e8PqfGtWQ&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-066,員林林森店,中部,彰化縣,員林市,彰化縣員林市林森路臨258號,04-8363738,10:00~21:30,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/2JTX5xG1AVJ2eadb9,"https://order.nidin.shop/menu/17768 | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFsNzdyZzZrMBgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=8vgaatLoFOii1e8PqseT4AY&ei=8vgaatLoFOii1e8PqseT4AY&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp | https://www.ubereats.com/tw/store/%E5%A4%A7%E8%8C%97%E6%9C%AC%E4%BD%8D%E8%A3%BD%E8%8C%B6%E5%A0%82-%E5%93%A1%E6%9E%97%E6%9E%97%E6%A3%AE%E5%BA%97/4qlQ95QAVXSBp0WG0vZ1yg?utm_campaign=CM2508147-search-free-nonbrand-google-pas_e_all_acq_Global&utm_medium=search-free-nonbrand&utm_source=google-pas","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-067,彰化彰基店,中部,彰化縣,彰化市,彰化縣彰化市中山路二段246號,04-7237168,10:00~21:30,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/RbdDbNyFuGNCRR4s8,"https://order.nidin.shop/menu/19347 | https://reurl.cc/933x9a | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2d3Izd2ZubRgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=__gaaryAKeSnvr0P_s-58Ao&ei=__gaaryAKeSnvr0P_s-58Ao&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-038,竹南博愛店,中部,苗栗縣,竹南鎮,苗栗縣竹南鎮延平路112號,037-484589,10:00~20:00,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/KSqtAcbWLjTTmNZPA,"https://order.nidin.shop/menu/22425 | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3eTBnMmc0ZxgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=DfkaauW-Brnq1e8P7K_amAU&ei=DfkaauW-Brnq1e8P7K_amAU&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp | https://www.ubereats.com/tw/store/%E5%A4%A7%E8%8C%97%E6%9C%AC%E4%BD%8D%E8%A3%BD%E8%8C%B6%E5%A0%82-%E7%AB%B9%E5%8D%97%E5%8D%9A%E6%84%9B%E5%BA%97/YNf-t9yJWT2OMMRh9p---g?srsltid=AfmBOooAXxZQsgeD_p2GfsU4d2QStFJjCkjo-3kvQLn39ctvLwF0vhxm","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-039,苗栗府前店,中部,苗栗縣,苗栗市,苗栗縣苗栗市府前路165號,037-320808,10:00~21:00,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/wmwE1i6jnC36iz8L7,"https://order.nidin.shop/menu/15127 | https://reurl.cc/nvvX1v | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFrajFiOTEychgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=GvkaaubMHqy_vr0PkO7HsQ8&ei=GvkaaubMHqy_vr0PkO7HsQ8&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-068,斗六中山店,中部,雲林縣,斗六市,雲林縣斗六市中山路306號,0981-595942,10:00~22:00,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda、外送平台（待確認）,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,https://www.damingtea.com.tw/stores-detail/155/,https://maps.app.goo.gl/rzyfu9RVXvkTP5Kk6,"https://order.nidin.shop/menu/22359 | https://reurl.cc/j6rVLy | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5OXBoMGpzXxgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=J_kaaqT3PPOPvr0Pw4rssQs&ei=J_kaaqT3PPOPvr0Pw4rssQs&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Stored Google Order panel re-check read visible, clickable providers by mode."
daming-071,台南中正店,南部,台南市,中西區,台南市中西區中正路89號,0912-111678,10:00~20:30,confirmed,confirmed,True,True,Nidin、Uber Eats、foodpanda,Uber Eats、foodpanda,https://www.damingtea.com.tw/stores/,,https://maps.app.goo.gl/nMEqSBCavMes6z6i8,"https://order.nidin.shop/menu/16906 | https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2NXM3NGtwahgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Nfkaave0F_uA1e8PqbuHmAM&ei=Nfkaave0F_uA1e8PqbuHmAM&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp | https://www.ubereats.com/tw/store/%E5%A4%A7%E8%8C%97%E6%9C%AC%E4%BD%8D%E8%A3%BD%E8%8C%B6%E5%A0%82-%E5%8F%B0%E5%8D%97%E4%B8%AD%E6%AD%A3%E5%BA%97/y1yh62eGVkmu9Kt1WFbbPQ?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFOCU4NyVCQSVFNCVCOCVBRCVFNSU4NSVBQyVFNSU5QyU5MiUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUo1U1FXbTJzOWFUUVJPOUNSeVBCWFRoQSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyNC4xNDQ4MTg1JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTIwLjY4NDQ3NjIlN0Q%3D","Stored Google Order panel re-check read visible, clickable providers by mode."
