storeId,storeName,regionGroup,city,district,address,phone,hours,gmbStatus,gmbOrderingStatus,hasAnyOrderingSystem,hasGmbOrderingSystem,gmbPickupProviders,gmbDeliveryProviders,allSourceSystems,gmbSystems,officialSourceUrl,officialStoreUrl,gmbUrl,gmbOrderPanelUrl,manualReviewReason
truedan-tw-15-06,林口文化店,北部,新北市,林口區,新北市林口區文化二路一段62號1樓之1,02-26090998,五～六 10：00-22：00 日～四 10：00-21：30,confirmed,button_confirmed_provider_pending,True,True,,,Nidin; Ocard; foodpanda,Nidin; foodpanda,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=15,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=15,"https://www.google.com/maps/search/%E7%8F%8D%E7%85%AE%E4%B8%B9+%E6%9E%97%E5%8F%A3%E6%96%87%E5%8C%96%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E6%9E%97%E5%8F%A3%E5%8D%80%E6%96%87%E5%8C%96%E4%BA%8C%E8%B7%AF%E4%B8%80%E6%AE%B562%E8%99%9F1%E6%A8%93%E4%B9%8B1/@25.0650846,121.3664452,17z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFrMHQwaDEwNRgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=K7g4auSMIIqWvr0P1qaW6A8&ei=K7g4auSMIIqWvr0P1qaW6A8&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp",
truedan-tw-15-09,汐止中興店,北部,新北市,汐止區,新北市汐止區中興路204號,02-2694-1717,10:30-21:30,confirmed,button_confirmed_provider_pending,True,True,,,Ocard; foodpanda,foodpanda,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=15,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=15,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9+%E6%B1%90%E6%AD%A2%E4%B8%AD%E8%88%88%E5%BA%97/@25.0661839,121.6314189,17z/data=!3m1!4b1!4m6!3m5!1s0x345d53b041444bcb:0x19ce20c9177d5631!8m2!3d25.0661839!4d121.6314189!16s%2Fg%2F11fr4rg_mh?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmcjRyZ19taBgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=PLg4aqSNH63Bvr0Ps-rVqQ8&ei=PLg4aqSNH63Bvr0Ps-rVqQ8&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp",
truedan-tw-13-02,新竹清大店,北部,新竹市,,新竹市建功一路45-3號,03-571-0610,三～五 10:00~22:00 六～二 10:30-22:30,confirmed,button_confirmed_provider_pending,True,True,,,Ocard; foodpanda,foodpanda,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=13,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=13,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9+%E6%96%B0%E7%AB%B9%E6%B8%85%E5%A4%A7%E5%BA%97/@24.7980048,120.9977792,17z/data=!3m1!4b1!4m6!3m5!1s0x3468373fc634ac99:0x7d93819d9b270130!8m2!3d24.7980048!4d120.9977792!16s%2Fg%2F11jxbhxxzw?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqeGJoeHh6dxgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Trg4auOGEo7V1e8PiPqJmA0&ei=Trg4auOGEo7V1e8PiPqJmA0&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp",
truedan-tw-13-03,竹北三民店,北部,新竹縣,竹北市,新竹縣竹北市三民路276號,03-6567-999,日～四 10:30-22:00 五～六 10:30-22:30,confirmed,button_confirmed_provider_pending,True,True,,,Ocard; foodpanda,foodpanda,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=13,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=13,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9+%E7%AB%B9%E5%8C%97%E4%B8%89%E6%B0%91%E5%BA%97/@24.8340236,121.0105074,17z/data=!3m1!4b1!4m6!3m5!1s0x34683700a378b1c7:0x289eb83dd13c1cb1!8m2!3d24.8340236!4d121.0105074!16s%2Fg%2F11g2w5lmlf?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnMnc1bG1sZhgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=X7g4aprQEaHGvr0PkpycmAc&ei=X7g4aprQEaHGvr0PkpycmAc&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp",
truedan-tw-13-01,竹北文興店,北部,新竹縣,竹北市,新竹縣竹北市文興路一段271號,03-550-5587,10:00-22:00,confirmed,button_confirmed_provider_pending,True,True,,,Ocard; foodpanda,foodpanda,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=13,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=13,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9%E7%AB%B9%E5%8C%97%E6%96%87%E8%88%88%E5%BA%97/@24.8091521,121.0316114,17z/data=!3m1!4b1!4m6!3m5!1s0x346837c1d1b7bf49:0x49b20b41e46761d7!8m2!3d24.8091521!4d121.0316114!16s%2Fg%2F11qnt8spbq?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFxbnQ4c3BicRgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=brg4asqCMrizvr0P1KGC-A4&ei=brg4asqCMrizvr0P1KGC-A4&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp",
truedan-tw-14-09,內壢中華店,北部,桃園市,中壢區,桃園市中壢區中華路一段242號,03-4621-688,10：00－22：00,confirmed,button_confirmed_provider_pending,True,True,,,Nidin; Ocard; foodpanda,Nidin; foodpanda,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=14,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=14,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9%E5%85%A7%E5%A3%A2%E4%B8%AD%E8%8F%AF%E5%BA%97/@24.9732775,121.258503,17z/data=!3m1!4b1!4m6!3m5!1s0x34682138944359b3:0xf19959160f7427d!8m2!3d24.9732775!4d121.258503!16s%2Fg%2F11rndmh1hz?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFybmRtaDFoehgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=fbg4aoXJLq6lvr0P3d2lkAo&ei=fbg4aoXJLq6lvr0P3d2lkAo&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp",
truedan-tw-14-02,林口長庚店,北部,桃園市,龜山區,桃園市龜山區復興街5號B1(林口長庚醫院地下美食街),03-327-5669/03-3281200#3132,一到五 08:30-20:30 假日 09:30-19:30,confirmed,button_confirmed_provider_pending,True,True,,,Ocard; foodpanda,foodpanda,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=14,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=14,"https://www.google.com/maps/search/%E7%8F%8D%E7%85%AE%E4%B8%B9+%E6%9E%97%E5%8F%A3%E9%95%B7%E5%BA%9A%E5%BA%97+%E6%A1%83%E5%9C%92%E5%B8%82%E9%BE%9C%E5%B1%B1%E5%8D%80%E5%BE%A9%E8%88%88%E8%A1%975%E8%99%9FB1(%E6%9E%97%E5%8F%A3%E9%95%B7%E5%BA%9A%E9%86%AB%E9%99%A2%E5%9C%B0%E4%B8%8B%E7%BE%8E%E9%A3%9F%E8%A1%97)/@25.0618245,121.3676652,17z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqNGtyN3RiZBgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=j7g4atSSA6eAvr0PwNKQwAs&ei=j7g4atSSA6eAvr0PwNKQwAs&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp",
truedan-tw-14-01,桃園八德興豐店,北部,桃園市,八德區,桃園市八德區興豐路656號1樓,03-373-1098,10:00-21:00,confirmed,button_confirmed_provider_pending,True,True,,,Ocard; foodpanda,foodpanda,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=14,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=14,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9+%E6%A1%83%E5%9C%92%E5%85%AB%E5%BE%B7%E8%88%88%E8%B1%90%E5%BA%97/@24.9308628,121.2955728,17z/data=!3m1!4b1!4m6!3m5!1s0x3468195f0061e3f3:0x3d4ddba12ee082d7!8m2!3d24.9308628!4d121.2955728!16s%2Fg%2F11z257rn_q?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF6MjU3cm5fcRgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=n7g4as6iNsTQ1e8Pq-KZkAQ&ei=n7g4as6iNsTQ1e8Pq-KZkAQ&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp",
truedan-tw-14-07,桃園南崁店,北部,桃園市,蘆竹區,桃園市蘆竹區南崁路227號,03-3226-836,09:00-21:00,confirmed,button_confirmed_provider_pending,True,True,,,Ocard; foodpanda,foodpanda,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=14,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=14,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9%E6%A1%83%E5%9C%92%E5%8D%97%E5%B4%81%E5%BA%97/@25.0485992,121.2933627,17z/data=!3m1!4b1!4m6!3m5!1s0x3442a07638262d51:0xc8ecbd97679fa05a!8m2!3d25.0485992!4d121.2933627!16s%2Fg%2F11f3nlpnry?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmM25scG5yeRgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=sbg4aqWDA8bj1e8Pi96IuQk&ei=sbg4aqWDA8bj1e8Pi96IuQk&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp",
truedan-tw-14-08,桃園南平店,北部,桃園市,桃園區,桃園市桃園區南平路215號,03-3168-116,週日～週四 11:00-23:00 週五～週六 11:00-24:00,confirmed,button_confirmed_provider_pending,True,True,,,Ocard; foodpanda,foodpanda,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=14,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=14,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9+%E6%A1%83%E5%9C%92%E5%8D%97%E5%B9%B3%E5%BA%97/@25.019121,121.3010895,17z/data=!3m1!4b1!4m6!3m5!1s0x34681ffeb7a83543:0x18c0e46bf6cd2a0c!8m2!3d25.019121!4d121.3010895!16s%2Fg%2F11g0sq91xv?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnMHNxOTF4dhgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wbg4auq_LI6-vr0PoPbiuAU&ei=wbg4auq_LI6-vr0PoPbiuAU&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp",
truedan-tw-14-05,桃園大園店,北部,桃園市,大園區,桃園市大園區仁壽路27號,03-3867-082,10:00-22:00,confirmed,confirmed,True,True,foodpanda,foodpanda,Nidin; Ocard; foodpanda,foodpanda,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=14,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=14,https://www.google.com/search?kgmid=/g/11frdw_yxp&q=%E7%8F%8D%E7%85%AE%E4%B8%B9%E5%A4%A7%E5%9C%92%E5%BA%97&source=sh/x/loc/uni/m1/1,https://www.google.com/search?kgmid=/g/11frdw_yxp&q=%E7%8F%8D%E7%85%AE%E4%B8%B9%E5%A4%A7%E5%9C%92%E5%BA%97&source=sh/x/loc/uni/m1/1#sv=CAESzQEKuQEStgEKd0FKaVQ0dEplaHdoZnB4WVB2ZDVDOG1VVjhDYmNMWXEwYnJWeFJjX1hYVjR5X1N2VVgzVE1XVEMxYWtEcnROdUVqM2NTTDJaWktaS0xGby1QNmRqT1pRZ1V1RjVJNnJ3bWxoVE1uR2sxMkFrMDQzYVM3M0U2MmdnEhdSMUE1YW9HN0pLbk8xZThQamN5QmdBWRoiQURzcjlmVGtQQXlQd2NkM1BQT1UzUXc1cm9wSUtEQm1PQRIEODEyNBoBMyoAMAA4AUAAGCogitWc_AhKAhAB,
truedan-tw-14-04,桃園桃鶯店,北部,桃園市,桃園區,桃園市桃園區桃鶯路355號,03-366-3588,10:00-22:00,confirmed,button_confirmed_provider_pending,True,True,,,Ocard,,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=14,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=14,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9+%E6%A1%83%E5%9C%92%E6%A1%83%E9%B6%AF%E5%BA%97/@24.9811214,121.3196863,17z/data=!3m1!4b1!4m6!3m5!1s0x34681f743cd2c39d:0x7cc4c54adaa0b7e0!8m2!3d24.9811214!4d121.3196863!16s%2Fg%2F11qyghy2lq?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFxeWdoeTJscRgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=2Lg4asOHM62Cvr0P37fV8A8&ei=2Lg4asOHM62Cvr0P37fV8A8&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Google Maps online-order entry was visible/opened, but provider rows were not safely parsed. Manual review needed."
truedan-tw-14-03,桃園永安店,北部,桃園市,桃園區,桃園市桃園區永安路777號,03-215-0788,10:00-21:00,confirmed,button_confirmed_provider_pending,True,True,,,Ocard,,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=14,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=14,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9+%E6%A1%83%E5%9C%92%E6%B0%B8%E5%AE%89%E5%BA%97/@25.0078528,121.2902719,17z/data=!3m1!4b1!4m6!3m5!1s0x34681ff903a7c6b7:0xc7c6c0b7f362d8b8!8m2!3d25.0078528!4d121.2902719!16s%2Fg%2F11qr5t3ddg?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFxcjV0M2RkZxgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=6rg4aoavMbaj1e8PqYalYA&ei=6rg4aoavMbaj1e8PqYalYA&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Google Maps online-order entry was visible/opened, but provider rows were not safely parsed. Manual review needed."
truedan-tw-14-06,桃園龍潭店,北部,桃園市,龍潭區,桃園市龍潭區北龍路156號1樓,03-4992-156,10:00-21:00,confirmed,button_confirmed_provider_pending,True,True,,,Ocard,,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=14,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=14,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9+%E6%A1%83%E5%9C%92%E9%BE%8D%E6%BD%AD%E5%BA%97/@24.8664719,121.2148443,17z/data=!3m1!4b1!4m6!3m5!1s0x34683d3c86124575:0xdd07ea9eb0d76414!8m2!3d24.8664719!4d121.2148443!16s%2Fg%2F11h4tn_1qj?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoNHRuXzFxahgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=-bg4apC2LaObvr0PvJCymQI&ei=-bg4apC2LaObvr0PvJCymQI&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Google Maps online-order entry was visible/opened, but provider rows were not safely parsed. Manual review needed."
truedan-tw-39-02,苗栗竹南店,北部,苗栗縣,竹南鎮,苗栗縣竹南鎮照南里博愛街44號1樓,03-7551800,10:30-21:00,confirmed,button_confirmed_provider_pending,True,True,,,Ocard,,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=39,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=39,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9+%E8%8B%97%E6%A0%97%E7%AB%B9%E5%8D%97%E5%BA%97/@24.6869154,120.8787136,17z/data=!3m1!4b1!4m6!3m5!1s0x3469b3c89bf160ab:0xdc8421d7819a9a61!8m2!3d24.6869154!4d120.8787136!16s%2Fg%2F11j2__v_bp?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqMl9fdl9icBgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Crk4aoDvB6yj1e8P_f-F6AI&ei=Crk4aoDvB6yj1e8P_f-F6AI&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Google Maps online-order entry was visible/opened, but provider rows were not safely parsed. Manual review needed."
truedan-tw-39-01,苗栗竹南科專店,北部,苗栗縣,竹南鎮,苗栗縣竹南鎮科專七路448號,03-7580225,10:00–20:00,confirmed,button_confirmed_provider_pending,True,True,,,Ocard,,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=39,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=39,https://www.google.com/search?kgmid=/g/11y2dx4vm3&q=%E7%8F%8D%E7%85%AE%E4%B8%B9+%E7%AB%B9%E5%8D%97%E7%A7%91%E5%B0%88%E5%BA%97&source=sh/x/loc/uni/m1/1,"https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5MmR4NHZtMxgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Gbk4avvyOaLh1e8PnNWC8A0&ei=Gbk4avvyOaLh1e8PnNWC8A0&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","User-supplied GMB profile confirmed; Google Order entry was previously visible, but provider rows still need manual review."
